"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
117.598677221281,0.0615738184750944,5.3679422657064,12.9912632042447,6.86415574529177,10.6510177535867,118.574168503836,16.247813865087,30.074588070564,14.0113555801876,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.32762343460153,12.3358446705231,83.1435466713511,80.1603089818573,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6947515029855,108.657321892909,52.2649164222884,32.5410850873553,37.1703304871448,40.4268139785481,16.8303870249304,31.8365856646525,89.2338891537693,22.1950034943111,54.7601157001194,24.8231004262707,7.22553331243046,25.6707786186769,54.7670052992848,80.2136424562592,77.5354382486057,228.569031069169,36.412643476994,159.228660751409,28.0831316801488,80.0146522991672,158.1764019241,140.586424827554,157.782598398493,200.507876580275,104.549570349033,23.0025273898257,43.8098483058069,0.206355608335927
117.598677221281,0.0555414446721023,5.3679422657064,12.9912632042447,6.73776064361324,10.6510177535867,118.574168503836,16.247813865087,30.074588070564,14.4254139820077,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.24507677607861,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6947515029855,108.657321892909,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,22.1950034943111,54.7601157001194,24.8231004262707,7.22553331243046,25.6707786186769,54.7670052992848,80.2136424562592,77.5354382486057,228.569031069169,36.412643476994,159.228660751409,28.0831316801488,80.0146522991672,158.1764019241,140.586424827554,119.99573156506,200.507876580275,131.521728445399,23.0025273898257,43.8098483058069,0.212092962109547
117.598677221281,0.0518650957400088,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.074588070564,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.54590099553998,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6947515029855,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,22.1950034943111,54.7601157001194,24.8231004262707,7.22553331243046,25.6707786186769,54.7670052992848,80.2136424562592,77.5354382486057,228.569031069169,36.412643476994,159.228660751409,26.2630781762771,80.0146522991672,158.1764019241,140.586424827554,109.377237939967,182.061078520398,104.699435091992,23.0025273898257,86.7674358724145,0.211651026707011
117.598677221281,0.0695042036397765,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.074588070564,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.4219410935708,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6947515029855,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,22.1950034943111,9.4199979345518,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.2136424562592,77.5354382486057,228.569031069169,36.412643476994,159.228660751409,26.2630781762771,80.0146522991672,158.1764019241,140.586424827554,83.3698077078247,182.061078520398,181.914259672311,23.0025273898257,138.993496023352,0.213502185992303
117.598677221281,0.0716070084137664,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.074588070564,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.4219410935708,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6947515029855,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,21.7162306235712,11.5211980072074,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.2136424562592,77.5354382486057,150.425992671913,36.412643476994,234.787739044314,26.2630781762771,82.3650529521039,158.1764019241,140.586424827554,83.3698077078247,182.061078520398,181.914259672311,23.3082511398261,138.993496023352,0.208315706312986
117.598677221281,0.0782651949691738,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.0798602221183,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.55107975169004,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6373605766011,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,21.8579386345666,11.5211980072074,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.2136424562592,68.6692510748175,150.425992671913,36.412643476994,245.736273519766,26.2630781762771,77.8795423563972,158.1764019241,140.586424827554,83.3698077078247,182.061078520398,116.315961742097,26.486267704067,138.993496023352,0.178310525133893
117.598677221281,0.0782651949691738,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.0798602221183,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.55107975169004,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6373605766011,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,40.6017839205189,16.8303870249304,31.8365856646525,89.2338891537693,21.8579386345666,11.5211980072074,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.1837932481173,68.6692510748175,150.425992671913,36.412643476994,245.736273519766,26.2630781762771,77.8795423563972,158.1764019241,140.586424827554,83.3698077078247,182.061078520398,116.084374656206,40.0706502678657,138.993496023352,0.178474856796717
111.550568834176,0.0611745460061402,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.0798602221183,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.55107975169004,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6373605766011,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,41.0427121024902,16.8303870249304,31.8365856646525,89.2338891537693,21.8579386345666,11.5211980072074,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.1837932481173,68.6692510748175,150.425992671913,36.412643476994,245.736273519766,26.2630781762771,77.8795423563972,158.1764019241,140.586424827554,83.3698077078247,182.061078520398,116.084374656206,42.4444977738957,138.993496023352,0.190564549078922
111.550568834176,0.0611745460061402,5.3679422657064,12.9912632042447,5.600998063595,10.6510177535867,118.574168503836,16.247813865087,30.0798602221183,15.3733053435139,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,6.09796881820963,12.3358446705231,83.1435466713511,80.2258634862481,111.737518389642,62.7868695112396,20.4801199228911,17.545134980602,158.897391169548,50.6373605766011,108.328753042594,52.2649164222884,32.5410850873553,37.1703304871448,41.0427121024902,16.8303870249304,31.8365856646525,89.2338891537693,21.8662655500999,11.5211980072074,24.8231004262707,7.22553331243046,77.6982746953053,54.7670052992848,80.1837932481173,68.6692510748175,150.425992671913,36.412643476994,245.736273519766,60.8000990329978,73.9635854507976,158.1764019241,120.070350204659,103.17031711114,182.061078520398,134.211420563841,62.0650347769407,138.993496023352,0.190564549078922
111.550568834176,0.0367398565411772,5.3679422657064,12.9912632042447,5.600998063595,11.9607646711371,118.574168503836,16.247813865087,30.0798602221183,11.4593044673637,59.8089427124007,34.0790503484901,12.1251899799852,22.439202834774,5.86533125719787,12.3358446705231,83.1435466713511,78.3995653354218,111.737518389642,62.749522630004,20.4801199228911,18.0055839618344,158.897391169548,50.6373605766011,108.328753042594,52.2649164222884,32.5410850873553,37.0718167363337,41.0427121024902,16.8303870249304,31.8365856646525,89.2338891537693,21.4121092512174,11.5211980072074,33.3212987472756,7.22553331243046,77.6982746953053,54.7670052992848,80.1837932481173,68.6692510748175,150.425992671913,63.1208535330979,245.736273519766,14.5940017104523,73.9635854507976,158.1764019241,120.070350204659,103.17031711114,182.061078520398,116.057294743098,75.6348124300569,138.993496023352,0.190564549078922
